v1	Ic(Q1)
1.450000000000001e+000	5.046830e-003
1.460000000000001e+000	5.047407e-003
1.470000000000001e+000	5.047984e-003
1.480000000000001e+000	5.048561e-003
1.490000000000001e+000	5.049137e-003
1.500000000000001e+000	5.049714e-003
1.510000000000001e+000	5.050291e-003
1.520000000000001e+000	5.050868e-003
1.530000000000001e+000	5.051445e-003
1.540000000000001e+000	5.052022e-003
1.550000000000001e+000	5.052599e-003
1.560000000000001e+000	5.053176e-003
1.570000000000001e+000	5.053753e-003
1.580000000000001e+000	5.054330e-003
1.590000000000001e+000	5.054906e-003
1.600000000000001e+000	5.055483e-003
1.610000000000001e+000	5.056060e-003
1.620000000000001e+000	5.056637e-003
1.630000000000001e+000	5.057214e-003
1.640000000000001e+000	5.057791e-003
1.650000000000001e+000	5.058368e-003
1.660000000000001e+000	5.058945e-003
1.670000000000001e+000	5.059522e-003
1.680000000000001e+000	5.060099e-003
1.690000000000001e+000	5.060676e-003
1.700000000000001e+000	5.061252e-003
1.710000000000001e+000	5.061829e-003
1.720000000000001e+000	5.062406e-003
1.730000000000001e+000	5.062983e-003
1.740000000000001e+000	5.063560e-003
1.750000000000001e+000	5.064137e-003
1.760000000000001e+000	5.064713e-003
1.770000000000001e+000	5.065290e-003
1.780000000000001e+000	5.065867e-003
1.790000000000001e+000	5.066444e-003
1.800000000000001e+000	5.067021e-003
1.810000000000001e+000	5.067598e-003
1.820000000000001e+000	5.068175e-003
1.830000000000001e+000	5.068752e-003
1.840000000000001e+000	5.069328e-003
1.850000000000001e+000	5.069905e-003
1.860000000000001e+000	5.070482e-003
1.870000000000001e+000	5.071059e-003
1.880000000000001e+000	5.071636e-003
1.890000000000002e+000	5.072213e-003
1.900000000000002e+000	5.072790e-003
1.910000000000002e+000	5.073367e-003
1.920000000000002e+000	5.073944e-003
1.930000000000002e+000	5.074521e-003
1.940000000000002e+000	5.075098e-003
1.950000000000002e+000	5.075675e-003
1.960000000000002e+000	5.076251e-003
1.970000000000002e+000	5.076828e-003
1.980000000000002e+000	5.077405e-003
1.990000000000002e+000	5.077982e-003
2.000000000000001e+000	5.078559e-003
2.010000000000001e+000	5.079136e-003
2.020000000000001e+000	5.079713e-003
2.030000000000001e+000	5.080290e-003
2.040000000000001e+000	5.080866e-003
2.050000000000000e+000	5.081443e-003
2.060000000000000e+000	5.082020e-003
