v1	Ic(Q1)
2.409999999999993e+000	6.192241e-003
2.419999999999992e+000	6.193382e-003
2.429999999999992e+000	6.194523e-003
2.439999999999992e+000	6.195663e-003
2.449999999999992e+000	6.196804e-003
2.459999999999992e+000	6.197945e-003
2.469999999999991e+000	6.199086e-003
2.479999999999991e+000	6.200226e-003
2.489999999999991e+000	6.201367e-003
2.499999999999991e+000	6.202508e-003
2.509999999999991e+000	6.203648e-003
2.519999999999990e+000	6.204789e-003
2.529999999999990e+000	6.205930e-003
2.539999999999990e+000	6.207070e-003
2.549999999999990e+000	6.208211e-003
2.559999999999989e+000	6.209352e-003
2.569999999999989e+000	6.210492e-003
2.579999999999989e+000	6.211633e-003
2.589999999999989e+000	6.212774e-003
2.599999999999989e+000	6.213915e-003
2.609999999999988e+000	6.215055e-003
2.619999999999988e+000	6.216196e-003
2.629999999999988e+000	6.217337e-003
2.639999999999988e+000	6.218478e-003
2.649999999999988e+000	6.219618e-003
2.659999999999987e+000	6.220759e-003
2.669999999999987e+000	6.221900e-003
2.679999999999987e+000	6.223041e-003
2.689999999999987e+000	6.224181e-003
2.699999999999986e+000	6.225322e-003
2.709999999999986e+000	6.226463e-003
2.719999999999986e+000	6.227603e-003
2.729999999999986e+000	6.228744e-003
2.739999999999986e+000	6.229885e-003
2.749999999999985e+000	6.231025e-003
2.759999999999985e+000	6.232166e-003
2.769999999999985e+000	6.233307e-003
2.779999999999985e+000	6.234447e-003
2.789999999999985e+000	6.235588e-003
2.799999999999984e+000	6.236729e-003
2.809999999999984e+000	6.237870e-003
2.819999999999984e+000	6.239010e-003
2.829999999999984e+000	6.240151e-003
2.839999999999983e+000	6.241292e-003
2.849999999999983e+000	6.242433e-003
2.859999999999983e+000	6.243574e-003
2.869999999999983e+000	6.244714e-003
2.879999999999983e+000	6.245855e-003
2.889999999999982e+000	6.246996e-003
2.899999999999982e+000	6.248136e-003
2.909999999999982e+000	6.249277e-003
2.919999999999982e+000	6.250418e-003
2.929999999999982e+000	6.251558e-003
2.939999999999981e+000	6.252699e-003
2.949999999999981e+000	6.253840e-003
2.959999999999981e+000	6.254980e-003
2.969999999999981e+000	6.256121e-003
2.979999999999980e+000	6.257262e-003
