X,CH1,CH2,
Second,Volt,Volt,
-5.96000e-06,1.60e+01,4.00e+00
-5.94000e-06,1.56e+01,4.00e+00
-5.92000e-06,1.58e+01,4.00e+00
-5.90000e-06,1.60e+01,4.00e+00
-5.88000e-06,1.60e+01,4.00e+00
-5.86000e-06,1.58e+01,4.00e+00
-5.84000e-06,1.62e+01,4.00e+00
-5.82000e-06,1.58e+01,4.00e+00
-5.80000e-06,1.58e+01,4.00e+00
-5.78000e-06,1.62e+01,4.00e+00
-5.76000e-06,1.58e+01,4.00e+00
-5.74000e-06,1.56e+01,4.00e+00
-5.72000e-06,1.58e+01,4.00e+00
-5.70000e-06,1.62e+01,4.00e+00
-5.68000e-06,1.60e+01,4.00e+00
-5.66000e-06,1.56e+01,4.00e+00
-5.64000e-06,1.58e+01,4.00e+00
-5.62000e-06,1.58e+01,4.00e+00
-5.60000e-06,1.58e+01,4.00e+00
-5.58000e-06,1.56e+01,4.00e+00
-5.56000e-06,1.58e+01,4.00e+00
-5.54000e-06,1.60e+01,4.00e+00
-5.52000e-06,1.58e+01,4.00e+00
-5.50000e-06,1.20e+01,-8.00e+00
-5.48000e-06,1.30e+01,-8.00e+00
-5.46000e-06,1.18e+01,0.00e+00
-5.44000e-06,1.14e+01,4.00e+00
-5.42000e-06,9.40e+00,0.00e+00
-5.40000e-06,9.40e+00,4.00e+00
-5.38000e-06,7.60e+00,4.00e+00
-5.36000e-06,7.40e+00,4.00e+00
-5.34000e-06,6.00e+00,4.00e+00
-5.32000e-06,6.20e+00,4.00e+00
-5.30000e-06,5.00e+00,4.00e+00
-5.28000e-06,5.00e+00,4.00e+00
-5.26000e-06,3.60e+00,8.00e+00
-5.24000e-06,3.00e+00,4.00e+00
-5.22000e-06,5.20e+00,2.00e+01
-5.20000e-06,3.80e+00,1.20e+01
-5.18000e-06,6.20e+00,3.20e+01
-5.16000e-06,5.80e+00,2.80e+01
-5.14000e-06,2.40e+00,4.40e+01
-5.12000e-06,2.20e+00,4.00e+01
-5.10000e-06,6.20e+00,5.60e+01
-5.08000e-06,4.00e+00,4.80e+01
-5.06000e-06,2.20e+00,6.40e+01
-5.04000e-06,2.80e+00,5.20e+01
-5.02000e-06,1.20e+00,6.40e+01
-5.00000e-06,3.60e+00,6.40e+01
-4.98000e-06,-2.00e-01,7.60e+01
-4.96000e-06,-4.00e-01,8.40e+01
-4.94000e-06,1.00e+00,1.00e+02
-4.92000e-06,1.80e+00,1.00e+02
-4.90000e-06,-6.00e-01,1.04e+02
-4.88000e-06,1.00e+00,1.04e+02
-4.86000e-06,-8.00e-01,1.12e+02
-4.84000e-06,2.00e-01,1.12e+02
-4.82000e-06,-6.00e-01,1.20e+02
-4.80000e-06,4.00e-01,1.16e+02
-4.78000e-06,-2.00e-01,1.20e+02
-4.76000e-06,4.00e-01,1.20e+02
-4.74000e-06,-8.00e-01,1.20e+02
-4.72000e-06,-4.00e-01,1.20e+02
-4.70000e-06,2.00e-01,1.20e+02
-4.68000e-06,-6.00e-01,1.20e+02
-4.66000e-06,0.00e+00,1.24e+02
-4.64000e-06,-6.00e-01,1.24e+02
-4.62000e-06,2.00e-01,1.20e+02
-4.60000e-06,0.00e+00,1.24e+02
-4.58000e-06,-4.00e-01,1.24e+02
-4.56000e-06,0.00e+00,1.28e+02
-4.54000e-06,-6.00e-01,1.24e+02
-4.52000e-06,-2.00e-01,1.24e+02
-4.50000e-06,-4.00e-01,1.28e+02
-4.48000e-06,-6.00e-01,1.28e+02
-4.46000e-06,0.00e+00,1.28e+02
-4.44000e-06,-2.00e-01,1.28e+02
-4.42000e-06,-6.00e-01,1.32e+02
-4.40000e-06,-6.00e-01,1.32e+02
-4.38000e-06,0.00e+00,1.32e+02
-4.36000e-06,0.00e+00,1.32e+02
-4.34000e-06,-2.00e-01,1.32e+02
-4.32000e-06,0.00e+00,1.32e+02
-4.30000e-06,-4.00e-01,1.32e+02
-4.28000e-06,0.00e+00,1.32e+02
-4.26000e-06,-2.00e-01,1.32e+02
-4.24000e-06,0.00e+00,1.32e+02
-4.22000e-06,-6.00e-01,1.32e+02
-4.20000e-06,0.00e+00,1.32e+02
-4.18000e-06,-2.00e-01,1.32e+02
-4.16000e-06,-6.00e-01,1.32e+02
-4.14000e-06,0.00e+00,1.32e+02
-4.12000e-06,0.00e+00,1.36e+02
-4.10000e-06,-6.00e-01,1.32e+02
-4.08000e-06,0.00e+00,1.32e+02
-4.06000e-06,-4.00e-01,1.36e+02
-4.04000e-06,0.00e+00,1.32e+02
-4.02000e-06,-4.00e-01,1.36e+02
-4.00000e-06,-6.00e-01,1.32e+02
-3.98000e-06,-2.00e-01,1.36e+02
-3.96000e-06,-2.00e-01,1.32e+02
-3.94000e-06,-6.00e-01,1.36e+02
-3.92000e-06,-4.00e-01,1.36e+02
-3.90000e-06,0.00e+00,1.36e+02
-3.88000e-06,-6.00e-01,1.36e+02
-3.86000e-06,-2.00e-01,1.36e+02
-3.84000e-06,-2.00e-01,1.36e+02
-3.82000e-06,-6.00e-01,1.36e+02
-3.80000e-06,0.00e+00,1.36e+02
-3.78000e-06,-6.00e-01,1.40e+02
-3.76000e-06,0.00e+00,1.36e+02
-3.74000e-06,-4.00e-01,1.40e+02
-3.72000e-06,-6.00e-01,1.36e+02
-3.70000e-06,-2.00e-01,1.40e+02
-3.68000e-06,-6.00e-01,1.36e+02
-3.66000e-06,2.00e-01,1.40e+02
-3.64000e-06,0.00e+00,1.40e+02
-3.62000e-06,-6.00e-01,1.40e+02
-3.60000e-06,0.00e+00,1.40e+02
-3.58000e-06,-4.00e-01,1.40e+02
-3.56000e-06,0.00e+00,1.40e+02
-3.54000e-06,-6.00e-01,1.40e+02
-3.52000e-06,-2.00e-01,1.40e+02
-3.50000e-06,0.00e+00,1.40e+02
-3.48000e-06,0.00e+00,1.36e+02
-3.46000e-06,-4.00e-01,1.40e+02
-3.44000e-06,0.00e+00,1.40e+02
-3.42000e-06,-6.00e-01,1.44e+02
-3.40000e-06,0.00e+00,1.40e+02
-3.38000e-06,-2.00e-01,1.44e+02
-3.36000e-06,0.00e+00,1.40e+02
-3.34000e-06,-6.00e-01,1.44e+02
-3.32000e-06,0.00e+00,1.44e+02
-3.30000e-06,-6.00e-01,1.40e+02
-3.28000e-06,2.00e-01,1.40e+02
-3.26000e-06,-2.00e-01,1.44e+02
-3.24000e-06,0.00e+00,1.44e+02
-3.22000e-06,-4.00e-01,1.40e+02
-3.20000e-06,0.00e+00,1.44e+02
-3.18000e-06,-6.00e-01,1.44e+02
-3.16000e-06,-2.00e-01,1.44e+02
-3.14000e-06,0.00e+00,1.44e+02
-3.12000e-06,-4.00e-01,1.44e+02
-3.10000e-06,0.00e+00,1.40e+02
-3.08000e-06,0.00e+00,1.44e+02
-3.06000e-06,-4.00e-01,1.44e+02
-3.04000e-06,-2.00e-01,1.44e+02
-3.02000e-06,2.00e-01,1.44e+02
-3.00000e-06,-4.00e-01,1.44e+02
-2.98000e-06,0.00e+00,1.44e+02
-2.96000e-06,-4.00e-01,1.44e+02
-2.94000e-06,0.00e+00,1.44e+02
-2.92000e-06,0.00e+00,1.44e+02
-2.90000e-06,-4.00e-01,1.48e+02
-2.88000e-06,-4.00e-01,1.48e+02
-2.86000e-06,0.00e+00,1.40e+02
-2.84000e-06,0.00e+00,1.44e+02
-2.82000e-06,-4.00e-01,1.44e+02
-2.80000e-06,-2.00e-01,1.48e+02
-2.78000e-06,0.00e+00,1.44e+02
-2.76000e-06,0.00e+00,1.44e+02
-2.74000e-06,-6.00e-01,1.48e+02
-2.72000e-06,0.00e+00,1.44e+02
-2.70000e-06,-4.00e-01,1.48e+02
-2.68000e-06,-6.00e-01,1.44e+02
-2.66000e-06,0.00e+00,1.48e+02
-2.64000e-06,0.00e+00,1.48e+02
-2.62000e-06,-4.00e-01,1.44e+02
-2.60000e-06,-6.00e-01,1.48e+02
-2.58000e-06,0.00e+00,1.44e+02
-2.56000e-06,-6.00e-01,1.48e+02
-2.54000e-06,0.00e+00,1.44e+02
-2.52000e-06,0.00e+00,1.44e+02
-2.50000e-06,-4.00e-01,1.48e+02
-2.48000e-06,2.00e-01,1.48e+02
-2.46000e-06,-4.00e-01,1.48e+02
-2.44000e-06,-4.00e-01,1.48e+02
-2.42000e-06,0.00e+00,1.44e+02
-2.40000e-06,0.00e+00,1.48e+02
-2.38000e-06,-6.00e-01,1.48e+02
-2.36000e-06,0.00e+00,1.48e+02
-2.34000e-06,-6.00e-01,1.48e+02
-2.32000e-06,0.00e+00,1.48e+02
-2.30000e-06,-4.00e-01,1.48e+02
-2.28000e-06,0.00e+00,1.48e+02
-2.26000e-06,-4.00e-01,1.48e+02
-2.24000e-06,0.00e+00,1.48e+02
-2.22000e-06,-4.00e-01,1.48e+02
-2.20000e-06,0.00e+00,1.48e+02
-2.18000e-06,-4.00e-01,1.48e+02
-2.16000e-06,-2.00e-01,1.48e+02
-2.14000e-06,0.00e+00,1.48e+02
-2.12000e-06,0.00e+00,1.48e+02
-2.10000e-06,-2.00e-01,1.48e+02
-2.08000e-06,-6.00e-01,1.48e+02
-2.06000e-06,0.00e+00,1.48e+02
-2.04000e-06,-2.00e-01,1.48e+02
-2.02000e-06,0.00e+00,1.48e+02
-2.00000e-06,-2.00e-01,1.48e+02
-1.98000e-06,0.00e+00,1.48e+02
-1.96000e-06,0.00e+00,1.48e+02
-1.94000e-06,-6.00e-01,1.48e+02
-1.92000e-06,-4.00e-01,1.48e+02
-1.90000e-06,0.00e+00,1.48e+02
-1.88000e-06,0.00e+00,1.48e+02
-1.86000e-06,-4.00e-01,1.48e+02
-1.84000e-06,-2.00e-01,1.48e+02
-1.82000e-06,-6.00e-01,1.48e+02
-1.80000e-06,-2.00e-01,1.48e+02
-1.78000e-06,0.00e+00,1.48e+02
-1.76000e-06,0.00e+00,1.48e+02
-1.74000e-06,-6.00e-01,1.48e+02
-1.72000e-06,0.00e+00,1.48e+02
-1.70000e-06,-6.00e-01,1.48e+02
-1.68000e-06,-2.00e-01,1.48e+02
-1.66000e-06,0.00e+00,1.48e+02
-1.64000e-06,-4.00e-01,1.48e+02
-1.62000e-06,0.00e+00,1.48e+02
-1.60000e-06,0.00e+00,1.48e+02
-1.58000e-06,-4.00e-01,1.48e+02
-1.56000e-06,0.00e+00,1.48e+02
-1.54000e-06,-4.00e-01,1.48e+02
-1.52000e-06,-2.00e-01,1.48e+02
-1.50000e-06,2.00e-01,1.48e+02
-1.48000e-06,-4.00e-01,1.48e+02
-1.46000e-06,0.00e+00,1.48e+02
-1.44000e-06,0.00e+00,1.48e+02
-1.42000e-06,-4.00e-01,1.48e+02
-1.40000e-06,-4.00e-01,1.48e+02
-1.38000e-06,0.00e+00,1.48e+02
-1.36000e-06,0.00e+00,1.48e+02
-1.34000e-06,-6.00e-01,1.48e+02
-1.32000e-06,0.00e+00,1.48e+02
-1.30000e-06,-4.00e-01,1.48e+02
-1.28000e-06,-2.00e-01,1.48e+02
-1.26000e-06,0.00e+00,1.48e+02
-1.24000e-06,-4.00e-01,1.48e+02
-1.22000e-06,-2.00e-01,1.48e+02
-1.20000e-06,0.00e+00,1.48e+02
-1.18000e-06,-2.00e-01,1.48e+02
-1.16000e-06,0.00e+00,1.48e+02
-1.14000e-06,-4.00e-01,1.48e+02
-1.12000e-06,-6.00e-01,1.48e+02
-1.10000e-06,0.00e+00,1.48e+02
-1.08000e-06,0.00e+00,1.48e+02
-1.06000e-06,-6.00e-01,1.48e+02
-1.04000e-06,-4.00e-01,1.48e+02
-1.02000e-06,0.00e+00,1.48e+02
-1.00000e-06,-6.00e-01,1.48e+02
-9.80000e-07,0.00e+00,1.48e+02
-9.60000e-07,0.00e+00,1.48e+02
-9.40000e-07,-2.00e-01,1.48e+02
-9.20000e-07,-4.00e-01,1.48e+02
-9.00000e-07,0.00e+00,1.48e+02
-8.80000e-07,-4.00e-01,1.48e+02
-8.60000e-07,0.00e+00,1.48e+02
-8.40000e-07,0.00e+00,1.48e+02
-8.20000e-07,-4.00e-01,1.48e+02
-8.00000e-07,-4.00e-01,1.48e+02
-7.80000e-07,0.00e+00,1.48e+02
-7.60000e-07,-2.00e-01,1.48e+02
-7.40000e-07,0.00e+00,1.48e+02
-7.20000e-07,-4.00e-01,1.48e+02
-7.00000e-07,0.00e+00,1.48e+02
-6.80000e-07,0.00e+00,1.48e+02
-6.60000e-07,-6.00e-01,1.48e+02
-6.40000e-07,-6.00e-01,1.48e+02
-6.20000e-07,0.00e+00,1.48e+02
-6.00000e-07,-6.00e-01,1.48e+02
-5.80000e-07,0.00e+00,1.48e+02
-5.60000e-07,-2.00e-01,1.48e+02
-5.40000e-07,2.00e-01,1.48e+02
-5.20000e-07,-2.00e-01,1.48e+02
-5.00000e-07,-6.00e-01,1.48e+02
-4.80000e-07,0.00e+00,1.48e+02
-4.60000e-07,-4.00e-01,1.52e+02
-4.40000e-07,0.00e+00,1.48e+02
-4.20000e-07,-6.00e-01,1.48e+02
-4.00000e-07,4.00e-01,1.48e+02
-3.80000e-07,1.20e+00,1.48e+02
-3.60000e-07,2.20e+00,1.48e+02
-3.40000e-07,3.80e+00,1.48e+02
-3.20000e-07,4.40e+00,1.52e+02
-3.00000e-07,6.80e+00,1.20e+02
-2.80000e-07,6.40e+00,1.04e+02
-2.60000e-07,6.60e+00,7.20e+01
-2.40000e-07,6.40e+00,6.80e+01
-2.20000e-07,6.80e+00,4.80e+01
-2.00000e-07,6.60e+00,4.80e+01
-1.80000e-07,6.60e+00,3.20e+01
-1.60000e-07,6.80e+00,2.80e+01
-1.40000e-07,7.20e+00,1.60e+01
-1.20000e-07,7.20e+00,1.60e+01
-1.00000e-07,7.80e+00,8.00e+00
-8.00000e-08,8.40e+00,8.00e+00
-6.00000e-08,9.20e+00,4.00e+00
-4.00000e-08,9.60e+00,4.00e+00
-2.00000e-08,1.00e+01,4.00e+00
9.34888e-15,1.02e+01,4.00e+00
2.00000e-08,1.14e+01,4.00e+00
4.00000e-08,1.12e+01,4.00e+00
6.00000e-08,1.18e+01,4.00e+00
8.00000e-08,1.18e+01,4.00e+00
1.00000e-07,1.26e+01,4.00e+00
1.20000e-07,1.28e+01,4.00e+00
1.40000e-07,1.36e+01,4.00e+00
1.60000e-07,1.36e+01,4.00e+00
1.80000e-07,1.34e+01,4.00e+00
2.00000e-07,1.44e+01,4.00e+00
2.20000e-07,1.38e+01,4.00e+00
2.40000e-07,1.40e+01,4.00e+00
2.60000e-07,1.48e+01,4.00e+00
2.80000e-07,1.46e+01,4.00e+00
3.00000e-07,1.48e+01,4.00e+00
3.20000e-07,1.48e+01,4.00e+00
3.40000e-07,1.50e+01,4.00e+00
3.60000e-07,1.50e+01,4.00e+00
3.80000e-07,1.52e+01,4.00e+00
4.00000e-07,1.50e+01,4.00e+00
4.20000e-07,1.56e+01,4.00e+00
4.40000e-07,1.58e+01,4.00e+00
4.60000e-07,1.50e+01,4.00e+00
4.80000e-07,1.50e+01,4.00e+00
5.00000e-07,1.58e+01,4.00e+00
5.20000e-07,1.58e+01,4.00e+00
5.40000e-07,1.54e+01,4.00e+00
5.60000e-07,1.58e+01,4.00e+00
5.80000e-07,1.56e+01,4.00e+00
6.00000e-07,1.56e+01,4.00e+00
6.20000e-07,1.58e+01,4.00e+00
6.40000e-07,1.58e+01,4.00e+00
6.60000e-07,1.54e+01,4.00e+00
6.80000e-07,1.58e+01,4.00e+00
7.00000e-07,1.60e+01,4.00e+00
7.20000e-07,1.58e+01,4.00e+00
7.40000e-07,1.64e+01,4.00e+00
7.60000e-07,1.58e+01,4.00e+00
7.80000e-07,1.60e+01,4.00e+00
8.00000e-07,1.58e+01,4.00e+00
8.20000e-07,1.64e+01,4.00e+00
8.40000e-07,1.62e+01,4.00e+00
8.60000e-07,1.58e+01,4.00e+00
8.80000e-07,1.58e+01,4.00e+00
9.00000e-07,1.60e+01,4.00e+00
9.20000e-07,1.60e+01,4.00e+00
9.40000e-07,1.62e+01,4.00e+00
9.60000e-07,1.58e+01,4.00e+00
9.80000e-07,1.62e+01,4.00e+00
1.00000e-06,1.58e+01,4.00e+00
1.02000e-06,1.62e+01,4.00e+00
1.04000e-06,1.58e+01,4.00e+00
1.06000e-06,1.58e+01,4.00e+00
1.08000e-06,1.58e+01,4.00e+00
1.10000e-06,1.62e+01,4.00e+00
1.12000e-06,1.62e+01,4.00e+00
1.14000e-06,1.58e+01,4.00e+00
1.16000e-06,1.58e+01,4.00e+00
1.18000e-06,1.64e+01,4.00e+00
1.20000e-06,1.62e+01,4.00e+00
1.22000e-06,1.58e+01,4.00e+00
1.24000e-06,1.56e+01,4.00e+00
1.26000e-06,1.62e+01,4.00e+00
1.28000e-06,1.58e+01,4.00e+00
1.30000e-06,1.62e+01,4.00e+00
1.32000e-06,1.58e+01,4.00e+00
1.34000e-06,1.60e+01,4.00e+00
1.36000e-06,1.56e+01,4.00e+00
1.38000e-06,1.60e+01,4.00e+00
1.40000e-06,1.62e+01,4.00e+00
1.42000e-06,1.58e+01,0.00e+00
1.44000e-06,1.62e+01,4.00e+00
1.46000e-06,1.58e+01,4.00e+00
1.48000e-06,1.58e+01,4.00e+00
1.50000e-06,1.62e+01,4.00e+00
1.52000e-06,1.60e+01,4.00e+00
1.54000e-06,1.58e+01,4.00e+00
1.56000e-06,1.64e+01,4.00e+00
1.58000e-06,1.58e+01,4.00e+00
1.60000e-06,1.64e+01,4.00e+00
1.62000e-06,1.58e+01,4.00e+00
1.64000e-06,1.62e+01,4.00e+00
1.66000e-06,1.58e+01,4.00e+00
1.68000e-06,1.62e+01,4.00e+00
1.70000e-06,1.58e+01,4.00e+00
1.72000e-06,1.60e+01,4.00e+00
1.74000e-06,1.56e+01,4.00e+00
1.76000e-06,1.58e+01,4.00e+00
1.78000e-06,1.60e+01,4.00e+00
1.80000e-06,1.58e+01,4.00e+00
1.82000e-06,1.62e+01,4.00e+00
1.84000e-06,1.58e+01,4.00e+00
1.86000e-06,1.66e+01,4.00e+00
1.88000e-06,1.62e+01,4.00e+00
1.90000e-06,1.58e+01,4.00e+00
1.92000e-06,1.58e+01,4.00e+00
1.94000e-06,1.62e+01,4.00e+00
1.96000e-06,1.58e+01,4.00e+00
1.98000e-06,1.60e+01,4.00e+00
2.00000e-06,1.62e+01,4.00e+00
2.02000e-06,1.58e+01,4.00e+00
2.04000e-06,1.64e+01,4.00e+00
2.06000e-06,1.60e+01,4.00e+00
2.08000e-06,1.62e+01,4.00e+00
2.10000e-06,1.58e+01,4.00e+00
2.12000e-06,1.56e+01,4.00e+00
2.14000e-06,1.62e+01,4.00e+00
2.16000e-06,1.58e+01,4.00e+00
2.18000e-06,1.60e+01,4.00e+00
2.20000e-06,1.58e+01,4.00e+00
2.22000e-06,1.62e+01,4.00e+00
2.24000e-06,1.58e+01,4.00e+00
2.26000e-06,1.64e+01,4.00e+00
2.28000e-06,1.56e+01,4.00e+00
2.30000e-06,1.62e+01,4.00e+00
2.32000e-06,1.58e+01,4.00e+00
2.34000e-06,1.58e+01,4.00e+00
2.36000e-06,1.58e+01,4.00e+00
2.38000e-06,1.56e+01,4.00e+00
2.40000e-06,1.60e+01,4.00e+00
2.42000e-06,1.56e+01,4.00e+00
2.44000e-06,1.58e+01,4.00e+00
2.46000e-06,1.62e+01,4.00e+00
2.48000e-06,1.60e+01,4.00e+00
2.50000e-06,1.56e+01,4.00e+00
2.52000e-06,1.58e+01,4.00e+00
2.54000e-06,1.62e+01,4.00e+00
2.56000e-06,1.60e+01,4.00e+00
2.58000e-06,1.58e+01,4.00e+00
2.60000e-06,1.62e+01,4.00e+00
2.62000e-06,1.58e+01,4.00e+00
2.64000e-06,1.58e+01,4.00e+00
2.66000e-06,1.62e+01,4.00e+00
2.68000e-06,1.62e+01,4.00e+00
2.70000e-06,1.58e+01,4.00e+00
2.72000e-06,1.58e+01,4.00e+00
2.74000e-06,1.62e+01,4.00e+00
2.76000e-06,1.60e+01,4.00e+00
2.78000e-06,1.58e+01,4.00e+00
2.80000e-06,1.56e+01,4.00e+00
2.82000e-06,1.60e+01,4.00e+00
2.84000e-06,1.58e+01,4.00e+00
2.86000e-06,1.62e+01,4.00e+00
2.88000e-06,1.54e+01,4.00e+00
2.90000e-06,1.60e+01,4.00e+00
2.92000e-06,1.64e+01,4.00e+00
2.94000e-06,1.58e+01,4.00e+00
2.96000e-06,1.60e+01,4.00e+00
2.98000e-06,1.58e+01,4.00e+00
3.00000e-06,1.60e+01,4.00e+00
3.02000e-06,1.58e+01,4.00e+00
3.04000e-06,1.58e+01,4.00e+00
3.06000e-06,1.62e+01,4.00e+00
3.08000e-06,1.60e+01,4.00e+00
3.10000e-06,1.56e+01,4.00e+00
3.12000e-06,1.58e+01,4.00e+00
3.14000e-06,1.64e+01,4.00e+00
3.16000e-06,1.60e+01,4.00e+00
3.18000e-06,1.56e+01,4.00e+00
3.20000e-06,1.60e+01,4.00e+00
3.22000e-06,1.54e+01,4.00e+00
3.24000e-06,1.58e+01,4.00e+00
3.26000e-06,1.62e+01,4.00e+00
3.28000e-06,1.56e+01,4.00e+00
3.30000e-06,1.60e+01,4.00e+00
3.32000e-06,1.58e+01,4.00e+00
3.34000e-06,1.64e+01,4.00e+00
3.36000e-06,1.58e+01,4.00e+00
3.38000e-06,1.60e+01,4.00e+00
3.40000e-06,1.60e+01,4.00e+00
3.42000e-06,1.58e+01,4.00e+00
3.44000e-06,1.54e+01,4.00e+00
3.46000e-06,1.60e+01,4.00e+00
3.48000e-06,1.58e+01,4.00e+00
3.50000e-06,1.60e+01,4.00e+00
3.52000e-06,1.62e+01,4.00e+00
3.54000e-06,1.58e+01,4.00e+00
3.56000e-06,1.62e+01,4.00e+00
3.58000e-06,1.58e+01,4.00e+00
3.60000e-06,1.64e+01,4.00e+00
3.62000e-06,1.58e+01,4.00e+00
3.64000e-06,1.56e+01,4.00e+00
3.66000e-06,1.60e+01,4.00e+00
3.68000e-06,1.56e+01,4.00e+00
3.70000e-06,1.60e+01,4.00e+00
3.72000e-06,1.58e+01,4.00e+00
3.74000e-06,1.58e+01,4.00e+00
3.76000e-06,1.58e+01,4.00e+00
3.78000e-06,1.60e+01,4.00e+00
3.80000e-06,1.56e+01,4.00e+00
3.82000e-06,1.60e+01,4.00e+00
3.84000e-06,1.60e+01,4.00e+00
3.86000e-06,1.58e+01,4.00e+00
3.88000e-06,1.62e+01,4.00e+00
3.90000e-06,1.56e+01,4.00e+00
3.92000e-06,1.58e+01,4.00e+00
3.94000e-06,1.60e+01,4.00e+00
3.96000e-06,1.58e+01,4.00e+00
3.98000e-06,1.60e+01,4.00e+00
4.00000e-06,1.58e+01,4.00e+00
4.02000e-06,1.60e+01,4.00e+00
4.04000e-06,1.60e+01,4.00e+00
4.06000e-06,1.58e+01,4.00e+00
4.08000e-06,1.60e+01,4.00e+00
4.10000e-06,1.58e+01,4.00e+00
4.12000e-06,1.54e+01,4.00e+00
4.14000e-06,1.62e+01,4.00e+00
4.16000e-06,1.58e+01,4.00e+00
4.18000e-06,1.56e+01,4.00e+00
4.20000e-06,1.60e+01,4.00e+00
4.22000e-06,1.58e+01,4.00e+00
4.24000e-06,1.58e+01,4.00e+00
4.26000e-06,1.36e+01,4.00e+00
4.28000e-06,1.16e+01,-8.00e+00
4.30000e-06,1.30e+01,-4.00e+00
4.32000e-06,1.20e+01,0.00e+00
4.34000e-06,1.02e+01,4.00e+00
4.36000e-06,9.60e+00,4.00e+00
4.38000e-06,8.40e+00,4.00e+00
4.40000e-06,8.20e+00,4.00e+00
4.42000e-06,7.00e+00,4.00e+00
4.44000e-06,6.40e+00,4.00e+00
4.46000e-06,5.20e+00,4.00e+00
4.48000e-06,5.80e+00,4.00e+00
4.50000e-06,4.40e+00,4.00e+00
4.52000e-06,3.40e+00,4.00e+00
4.54000e-06,5.00e+00,1.20e+01
4.56000e-06,3.60e+00,1.20e+01
4.58000e-06,5.00e+00,2.80e+01
4.60000e-06,6.60e+00,2.00e+01
4.62000e-06,3.00e+00,3.60e+01
4.64000e-06,2.20e+00,3.60e+01
4.66000e-06,6.60e+00,4.80e+01
4.68000e-06,2.20e+00,4.80e+01
4.70000e-06,5.80e+00,6.40e+01
4.72000e-06,3.60e+00,6.00e+01
4.74000e-06,2.00e+00,4.80e+01
4.76000e-06,3.40e+00,6.00e+01
4.78000e-06,4.00e-01,7.20e+01
4.80000e-06,2.80e+00,7.60e+01
4.82000e-06,0.00e+00,9.20e+01
4.84000e-06,2.20e+00,9.20e+01
4.86000e-06,-1.00e+00,1.04e+02
4.88000e-06,-6.00e-01,1.04e+02
4.90000e-06,1.20e+00,1.12e+02
4.92000e-06,-4.00e-01,1.12e+02
4.94000e-06,2.00e-01,1.16e+02
4.96000e-06,-6.00e-01,1.16e+02
4.98000e-06,2.00e-01,1.20e+02
5.00000e-06,4.00e-01,1.20e+02
5.02000e-06,-1.00e+00,1.20e+02
5.04000e-06,-4.00e-01,1.20e+02
5.06000e-06,0.00e+00,1.20e+02
5.08000e-06,-6.00e-01,1.20e+02
5.10000e-06,0.00e+00,1.20e+02
5.12000e-06,0.00e+00,1.20e+02
5.14000e-06,-4.00e-01,1.24e+02
5.16000e-06,0.00e+00,1.24e+02
5.18000e-06,-6.00e-01,1.28e+02
