v2	Ic(Q1)
8.600000000000005e-001	5.765740e-003
8.700000000000006e-001	5.766385e-003
8.800000000000006e-001	5.767030e-003
8.900000000000006e-001	5.767676e-003
9.000000000000006e-001	5.768321e-003
9.100000000000006e-001	5.768966e-003
9.200000000000006e-001	5.769611e-003
9.300000000000006e-001	5.770257e-003
9.400000000000006e-001	5.770902e-003
9.500000000000006e-001	5.771547e-003
9.600000000000006e-001	5.772192e-003
9.700000000000006e-001	5.772837e-003
9.800000000000007e-001	5.773483e-003
9.900000000000007e-001	5.774128e-003
1.000000000000001e+000	5.774773e-003
1.010000000000001e+000	5.775419e-003
1.020000000000001e+000	5.776064e-003
1.030000000000001e+000	5.776709e-003
1.040000000000001e+000	5.777354e-003
1.050000000000001e+000	5.778000e-003
1.060000000000001e+000	5.778645e-003
1.070000000000001e+000	5.779290e-003
1.080000000000001e+000	5.779936e-003
1.090000000000001e+000	5.780581e-003
1.100000000000001e+000	5.781226e-003
1.110000000000001e+000	5.781871e-003
1.120000000000001e+000	5.782517e-003
1.130000000000001e+000	5.783162e-003
1.140000000000001e+000	5.783807e-003
1.150000000000001e+000	5.784452e-003
1.160000000000001e+000	5.785097e-003
1.170000000000001e+000	5.785743e-003
1.180000000000001e+000	5.786388e-003
1.190000000000001e+000	5.787033e-003
1.200000000000001e+000	5.787679e-003
1.210000000000001e+000	5.788324e-003
1.220000000000001e+000	5.788969e-003
1.230000000000001e+000	5.789614e-003
1.240000000000001e+000	5.790260e-003
1.250000000000001e+000	5.790905e-003
1.260000000000001e+000	5.791550e-003
1.270000000000001e+000	5.792195e-003
1.280000000000001e+000	5.792841e-003
1.290000000000001e+000	5.793486e-003
1.300000000000001e+000	5.794131e-003
1.310000000000001e+000	5.794777e-003
1.320000000000001e+000	5.795422e-003
1.330000000000001e+000	5.796067e-003
1.340000000000001e+000	5.796712e-003
1.350000000000001e+000	5.797357e-003
1.360000000000001e+000	5.798003e-003
1.370000000000001e+000	5.798648e-003
1.380000000000001e+000	5.799293e-003
1.390000000000001e+000	5.799938e-003
1.400000000000001e+000	5.800584e-003
1.410000000000001e+000	5.801229e-003
1.420000000000001e+000	5.801874e-003
1.430000000000001e+000	5.802520e-003
1.440000000000001e+000	5.803165e-003
1.450000000000001e+000	5.803810e-003
1.460000000000001e+000	5.804455e-003
1.470000000000001e+000	5.805101e-003
1.480000000000001e+000	5.805746e-003
1.490000000000001e+000	5.806391e-003
1.500000000000001e+000	5.807037e-003
1.510000000000001e+000	5.807681e-003
1.520000000000001e+000	5.808327e-003
1.530000000000001e+000	5.808972e-003
1.540000000000001e+000	5.809617e-003
1.550000000000001e+000	5.810263e-003
1.560000000000001e+000	5.810908e-003
1.570000000000001e+000	5.811553e-003
1.580000000000001e+000	5.812198e-003
1.590000000000001e+000	5.812844e-003
1.600000000000001e+000	5.813489e-003
1.610000000000001e+000	5.814134e-003
1.620000000000001e+000	5.814780e-003
1.630000000000001e+000	5.815425e-003
1.640000000000001e+000	5.816070e-003
1.650000000000001e+000	5.816715e-003
1.660000000000001e+000	5.817361e-003
1.670000000000001e+000	5.818006e-003
1.680000000000001e+000	5.818651e-003
1.690000000000001e+000	5.819296e-003
1.700000000000001e+000	5.819941e-003
1.710000000000001e+000	5.820587e-003
1.720000000000001e+000	5.821232e-003
1.730000000000001e+000	5.821877e-003
1.740000000000001e+000	5.822523e-003
1.750000000000001e+000	5.823168e-003
1.760000000000001e+000	5.823813e-003
1.770000000000001e+000	5.824458e-003
1.780000000000001e+000	5.825104e-003
1.790000000000001e+000	5.825749e-003
1.800000000000001e+000	5.826394e-003
1.810000000000001e+000	5.827039e-003
1.820000000000001e+000	5.827684e-003
1.830000000000001e+000	5.828330e-003
1.840000000000001e+000	5.828975e-003
1.850000000000001e+000	5.829621e-003
1.860000000000001e+000	5.830266e-003
1.870000000000001e+000	5.830911e-003
1.880000000000001e+000	5.831556e-003
1.890000000000002e+000	5.832201e-003
1.900000000000002e+000	5.832847e-003
1.910000000000002e+000	5.833492e-003
1.920000000000002e+000	5.834137e-003
1.930000000000002e+000	5.834782e-003
1.940000000000002e+000	5.835428e-003
1.950000000000002e+000	5.836073e-003
1.960000000000002e+000	5.836718e-003
1.970000000000002e+000	5.837364e-003
1.980000000000002e+000	5.838009e-003
1.990000000000002e+000	5.838654e-003
2.000000000000001e+000	5.839299e-003
2.010000000000001e+000	5.839944e-003
2.020000000000001e+000	5.840590e-003
2.030000000000001e+000	5.841235e-003
2.040000000000001e+000	5.841881e-003
2.050000000000000e+000	5.842526e-003
2.060000000000000e+000	5.843171e-003
2.070000000000000e+000	5.843816e-003
