v1	Ic(Q1)
7.300000000000004e-001	2.626471e-002
7.400000000000004e-001	2.626971e-002
7.500000000000004e-001	2.627471e-002
7.600000000000005e-001	2.627970e-002
7.700000000000005e-001	2.628470e-002
7.800000000000005e-001	2.628970e-002
7.900000000000005e-001	2.629470e-002
8.000000000000005e-001	2.629969e-002
8.100000000000005e-001	2.630469e-002
8.200000000000005e-001	2.630969e-002
8.300000000000005e-001	2.631469e-002
8.400000000000005e-001	2.631968e-002
8.500000000000005e-001	2.632468e-002
8.600000000000005e-001	2.632968e-002
8.700000000000006e-001	2.633468e-002
8.800000000000006e-001	2.633967e-002
8.900000000000006e-001	2.634467e-002
9.000000000000006e-001	2.634967e-002
9.100000000000006e-001	2.635466e-002
9.200000000000006e-001	2.635966e-002
9.300000000000006e-001	2.636466e-002
9.400000000000006e-001	2.636966e-002
9.500000000000006e-001	2.637465e-002
9.600000000000006e-001	2.637965e-002
9.700000000000006e-001	2.638465e-002
9.800000000000007e-001	2.638965e-002
9.900000000000007e-001	2.639464e-002
1.000000000000001e+000	2.639964e-002
1.010000000000001e+000	2.640464e-002
1.020000000000001e+000	2.640964e-002
1.030000000000001e+000	2.641463e-002
1.040000000000001e+000	2.641963e-002
1.050000000000001e+000	2.642463e-002
1.060000000000001e+000	2.642963e-002
1.070000000000001e+000	2.643462e-002
1.080000000000001e+000	2.643962e-002
1.090000000000001e+000	2.644462e-002
1.100000000000001e+000	2.644962e-002
1.110000000000001e+000	2.645461e-002
1.120000000000001e+000	2.645961e-002
1.130000000000001e+000	2.646461e-002
1.140000000000001e+000	2.646961e-002
1.150000000000001e+000	2.647460e-002
1.160000000000001e+000	2.647960e-002
1.170000000000001e+000	2.648460e-002
1.180000000000001e+000	2.648960e-002
1.190000000000001e+000	2.649459e-002
1.200000000000001e+000	2.649959e-002
1.210000000000001e+000	2.650459e-002
1.220000000000001e+000	2.650959e-002
1.230000000000001e+000	2.651458e-002
1.240000000000001e+000	2.651958e-002
1.250000000000001e+000	2.652458e-002
1.260000000000001e+000	2.652958e-002
1.270000000000001e+000	2.653457e-002
1.280000000000001e+000	2.653957e-002
1.290000000000001e+000	2.654457e-002
1.300000000000001e+000	2.654957e-002
1.310000000000001e+000	2.655456e-002
1.320000000000001e+000	2.655956e-002
1.330000000000001e+000	2.656456e-002
1.340000000000001e+000	2.656956e-002
1.350000000000001e+000	2.657455e-002
1.360000000000001e+000	2.657955e-002
1.370000000000001e+000	2.658455e-002
1.380000000000001e+000	2.658955e-002
1.390000000000001e+000	2.659454e-002
1.400000000000001e+000	2.659954e-002
1.410000000000001e+000	2.660454e-002
1.420000000000001e+000	2.660954e-002
1.430000000000001e+000	2.661453e-002
1.440000000000001e+000	2.661953e-002
1.450000000000001e+000	2.662453e-002
1.460000000000001e+000	2.662953e-002
1.470000000000001e+000	2.663453e-002
1.480000000000001e+000	2.663952e-002
1.490000000000001e+000	2.664452e-002
1.500000000000001e+000	2.664952e-002
1.510000000000001e+000	2.665452e-002
1.520000000000001e+000	2.665951e-002
1.530000000000001e+000	2.666451e-002
1.540000000000001e+000	2.666951e-002
1.550000000000001e+000	2.667451e-002
1.560000000000001e+000	2.667950e-002
1.570000000000001e+000	2.668450e-002
1.580000000000001e+000	2.668950e-002
1.590000000000001e+000	2.669450e-002
1.600000000000001e+000	2.669949e-002
1.610000000000001e+000	2.670449e-002
1.620000000000001e+000	2.670949e-002
1.630000000000001e+000	2.671449e-002
1.640000000000001e+000	2.671948e-002
1.650000000000001e+000	2.672448e-002
1.660000000000001e+000	2.672948e-002
